Tenure,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
10,1,16,3,1,5,2,4,1,4,1,2,3,213,0
1,1,10,3,1,5,4,1,2,2,0,2,2,145,0
1,1,17,3,1,4,3,3,2,3,1,2,2,135,1
1,1,10,4,1,4,4,5,2,3,1,10,8,158,1
9,1,10,4,1,5,4,3,1,3,0,2,1,138,0
1,1,11,3,1,2,4,5,1,4,0,2,3,153,0
1,3,15,4,1,2,2,4,1,2,0,2,3,174,0
12,3,14,5,0,5,2,1,2,2,0,2,6,165,0
3,1,7,4,1,6,4,1,1,3,0,3,9,152,0
22,3,9,5,1,2,2,4,1,5,0,3,3,206,0
1,3,10,3,0,2,2,1,1,3,1,2,5,171,0
11,1,17,4,1,2,4,1,2,5,0,2,1,172,0
24,1,35,3,1,2,4,3,1,3,1,4,9,157,0
8,1,16,3,0,5,0,4,2,3,0,8,3,211,0
1,3,10,4,0,4,2,3,2,11,0,3,1,171,1
13,1,9,1,0,5,2,3,2,3,0,12,11,171,0
6,3,17,5,1,4,2,1,2,3,0,2,9,179,0
14,3,15,2,1,4,2,3,1,5,1,2,4,193,1
12,1,7,4,0,2,2,1,2,2,0,2,9,201,0
1,1,7,4,0,4,0,5,1,3,0,2,8,199,0
6,1,10,4,0,4,0,1,2,5,0,2,8,237,0
21,3,21,5,1,4,2,5,2,4,0,2,8,175,0
14,3,12,4,1,5,0,5,1,7,1,2,3,230,0
27,1,14,4,1,2,1,3,1,5,0,2,4,273,0
15,2,17,6,1,5,5,1,1,5,0,13,7,316,0
31,3,23,5,1,4,2,5,2,10,0,3,3,179,0
1,1,17,4,1,4,0,5,1,3,0,2,3,213,0
15,2,7,6,1,5,5,3,1,3,0,3,11,317,0
24,3,15,5,1,4,4,4,1,9,0,3,3,164,0
1,1,7,4,0,6,4,4,2,9,1,4,8,147,1
10,1,15,4,0,2,0,5,1,11,0,2,6,242,0
12,1,7,4,0,4,0,3,2,6,1,2,1,204,0
18,1,31,3,1,6,4,3,2,4,0,2,5,162,0
21,3,10,3,0,4,1,3,1,11,1,12,14,263,0
4,3,34,5,1,4,2,1,1,9,0,8,8,178,0
3,3,17,4,1,4,4,3,2,3,0,2,1,151,0
6,1,26,3,1,2,4,3,1,8,1,3,3,153,1
17,3,22,4,1,5,2,1,1,5,0,3,3,193,0
8,1,15,3,0,4,2,3,2,5,0,5,4,186,0
1,1,16,3,1,4,4,5,1,3,0,2,3,150,0
13,2,10,6,0,2,2,4,1,11,0,4,7,189,0
30,1,16,3,1,4,1,1,1,9,0,2,2,236,0
14,1,9,3,0,5,4,1,2,2,1,3,4,148,0
1,1,14,3,0,5,2,5,2,10,0,2,8,193,0
3,3,17,5,1,4,4,4,1,3,0,3,3,148,0
27,1,13,4,1,4,2,1,2,4,0,3,3,150,0
9,1,9,4,0,4,2,5,1,4,0,2,1,176,0
6,1,31,4,1,4,2,1,1,3,0,5,8,178,0
12,1,9,3,1,4,4,3,1,8,1,2,2,156,0
8,1,15,4,0,4,2,5,1,5,0,2,1,176,0
26,3,10,5,1,5,1,5,1,3,0,2,17,294,0
1,1,7,6,1,4,4,1,2,3,1,8,9,152,1
1,3,33,3,0,4,2,1,2,3,0,2,5,187,0
19,3,9,1,1,6,2,3,2,2,0,4,2,191,0
1,1,17,3,1,2,4,3,2,3,0,2,3,160,0
11,3,34,4,0,2,2,3,2,6,1,2,4,189,1
8,3,9,6,1,4,2,1,2,3,0,2,5,188,0
19,1,9,3,1,4,5,5,1,7,1,2,5,324,1
10,3,15,4,1,5,0,5,2,3,0,2,10,201,0
26,1,26,3,1,4,4,1,1,2,0,2,3,168,0
1,1,7,4,0,6,4,1,1,5,0,3,1,169,0
3,1,34,3,0,4,2,3,1,6,0,2,2,168,0
1,3,15,1,1,5,2,5,2,8,0,2,3,178,1
8,1,7,4,0,2,4,1,2,4,0,2,4,158,0
28,1,26,3,0,4,2,5,1,11,1,2,5,180,0
1,3,15,5,1,4,2,1,1,2,0,2,2,168,0
11,1,17,4,0,4,4,5,1,2,1,5,4,153,0
12,1,9,4,0,2,2,5,2,8,1,5,13,185,0
8,1,9,3,0,5,4,5,2,3,0,2,4,169,0
9,3,15,4,0,4,4,1,1,3,0,2,3,151,0
4,1,7,4,1,6,4,3,1,5,0,2,3,163,0
14,1,9,3,0,2,2,4,1,3,0,4,8,167,0
8,3,15,4,0,4,2,5,1,7,0,2,3,190,0
16,1,15,4,1,4,5,1,1,3,0,15,10,309,0
1,1,13,4,1,2,4,5,1,3,1,2,1,141,1
1,1,16,4,1,5,4,4,1,3,0,2,1,152,0
26,1,18,4,0,4,2,3,1,10,0,2,5,156,0
24,1,9,3,1,4,1,3,1,7,0,2,4,301,0
1,1,7,4,0,5,4,5,1,3,1,2,1,148,1
7,1,14,3,1,4,0,3,1,2,0,2,8,242,0
1,3,23,5,0,4,2,5,2,7,0,2,3,178,1
21,1,9,6,0,4,1,1,1,3,1,4,1,293,0
10,1,7,6,0,4,2,4,1,2,0,2,6,177,0
3,1,30,4,1,2,4,3,1,3,0,2,8,152,0
21,1,9,4,1,4,5,4,2,9,1,14,9,317,1
9,1,7,4,0,2,4,3,2,5,0,3,3,150,0
16,1,7,4,0,5,2,1,1,11,1,2,3,186,0
1,1,9,3,1,4,4,3,2,8,0,3,2,169,1
10,2,20,6,1,4,4,4,1,6,0,2,5,146,0
6,1,11,4,0,5,2,3,1,3,0,7,9,187,0
14,1,23,3,1,5,2,3,2,8,0,2,1,176,0
4,1,9,3,0,5,2,1,2,7,1,2,1,194,0
19,1,9,4,0,5,4,3,2,3,0,2,1,148,0
16,1,36,4,1,4,2,4,1,3,0,8,9,169,0
12,1,19,4,1,5,2,5,1,4,0,2,3,188,0
8,1,23,4,0,5,4,1,2,3,0,2,4,151,0
13,3,18,5,0,4,0,1,1,3,0,8,8,202,1
19,3,9,3,1,4,2,1,2,6,0,8,4,177,1
17,1,21,4,1,4,1,5,1,8,0,2,1,297,0
1,1,12,2,1,5,0,1,1,3,1,2,9,253,0
9,1,14,6,1,4,0,3,2,5,0,2,3,227,0
2,3,9,5,0,4,2,4,1,3,1,8,6,173,0
8,2,10,6,1,4,4,1,1,2,0,2,3,162,0
1,1,12,3,0,5,4,3,1,3,1,2,8,149,1
1,1,10,3,1,4,4,1,1,3,0,2,1,142,0
25,3,33,5,0,4,1,3,1,4,0,5,18,288,0
18,1,11,3,1,4,2,4,2,11,0,3,4,184,0
1,1,9,3,1,2,4,5,2,9,0,2,2,159,0
7,3,7,3,1,2,2,5,1,3,0,2,9,165,0
9,1,34,3,0,5,4,5,2,3,0,2,2,151,0
10,3,7,4,1,4,2,1,1,3,1,5,12,187,0
6,3,20,4,1,4,2,1,1,4,0,2,4,169,0
4,1,12,4,1,5,4,1,1,11,0,2,4,163,0
27,3,14,5,0,5,0,1,1,9,1,2,5,234,0
19,3,16,5,1,4,0,5,1,6,1,2,3,233,0
6,1,15,3,0,2,2,3,1,7,0,2,4,177,0
26,1,32,3,0,5,1,1,1,5,0,2,1,263,0
11,3,23,5,1,5,2,3,1,6,0,2,1,188,0
2,2,15,3,1,5,4,1,1,3,0,2,5,174,0
1,1,7,4,1,5,2,1,1,8,0,3,3,173,0
18,1,15,4,1,2,4,1,1,4,1,2,3,153,0
16,1,9,3,1,4,4,1,2,7,1,3,3,150,0
10,2,15,4,1,5,4,5,1,2,0,2,4,148,0
1,3,10,6,1,4,2,5,1,3,1,2,4,167,0
9,1,16,4,0,5,0,3,1,3,1,2,16,232,0
1,1,32,4,0,4,4,4,1,3,1,8,9,145,1
6,1,7,4,1,4,4,1,1,2,0,2,3,148,0
1,3,11,5,1,5,2,5,1,3,0,2,4,168,0
23,1,7,1,0,4,4,5,1,4,0,2,3,161,0
1,1,11,4,1,5,4,1,1,2,0,4,5,157,0
6,3,12,4,1,4,2,4,1,3,0,6,4,190,0
12,3,16,5,1,5,4,4,1,2,0,2,3,154,0
16,1,10,4,0,2,2,1,1,4,1,2,4,177,0
5,1,18,4,1,4,4,1,1,5,1,2,3,149,0
1,3,7,3,0,5,4,3,1,8,1,2,3,153,1
27,3,15,5,1,4,1,1,1,7,0,2,3,243,0
9,1,32,2,1,5,0,4,1,5,0,2,9,234,0
11,3,28,3,0,4,4,1,1,7,0,2,1,155,0
27,1,30,4,0,4,1,1,2,8,0,4,9,268,0
17,1,7,4,0,4,2,1,1,6,0,3,3,181,0
21,3,9,5,0,4,2,1,1,2,1,8,8,170,0
11,3,26,3,1,4,0,4,2,3,1,2,10,201,0
24,1,9,4,1,4,1,5,1,3,0,15,8,304,0
13,2,9,4,0,5,2,1,1,10,0,2,5,177,0
7,2,10,6,1,4,4,4,1,5,1,2,4,148,0
1,1,32,4,1,4,4,1,2,3,1,2,2,153,1
3,1,14,3,0,5,4,1,1,8,0,2,4,150,0
18,1,16,4,1,4,4,5,1,3,1,8,2,151,0
2,3,12,3,1,4,2,1,2,3,0,2,3,174,0
21,1,9,4,1,5,4,1,1,11,1,2,1,149,1
17,1,15,4,0,4,2,4,1,6,0,2,1,173,0
1,3,9,3,0,5,4,3,2,3,0,2,3,145,1
1,1,25,6,0,4,4,1,2,3,0,2,1,152,1
10,1,21,4,1,4,2,1,1,2,1,5,12,191,0
21,3,9,4,0,5,4,1,2,3,1,2,3,158,0
1,1,10,4,0,4,2,3,1,2,1,2,3,167,1
5,1,9,4,0,6,4,1,1,6,1,2,1,153,1
2,1,16,3,0,4,4,3,1,7,0,3,3,149,0
3,1,13,3,1,4,4,5,1,9,1,3,3,149,1
1,1,11,4,0,4,4,3,2,3,0,2,1,148,0
8,1,17,4,1,4,4,4,1,3,0,2,1,145,0
16,3,21,3,0,5,2,3,2,9,0,2,4,187,0
7,1,7,6,1,5,4,5,2,5,1,2,3,153,0
31,1,12,2,0,5,0,4,1,4,1,2,3,231,0
5,3,14,4,1,5,4,3,1,5,0,6,3,148,0
9,1,28,4,0,4,2,1,1,3,1,2,8,165,0
23,1,15,6,0,4,0,4,1,6,0,2,8,199,0
22,1,27,3,1,4,4,3,1,6,0,2,1,148,0
5,3,27,5,0,4,2,3,1,3,0,2,1,194,0
10,1,14,6,1,4,4,1,2,4,0,2,2,172,0
12,1,7,2,0,4,0,5,1,3,0,6,12,261,0
6,1,7,4,0,5,4,4,1,8,0,2,3,148,0
1,3,26,5,1,5,4,4,1,3,1,2,1,149,1
14,3,17,5,1,5,0,4,1,4,0,2,3,222,0
1,3,7,3,1,5,2,5,2,3,0,2,8,168,0
15,1,13,3,1,4,4,5,2,4,1,3,18,172,0
10,1,9,3,1,4,4,3,2,6,0,4,10,150,0
1,3,28,6,1,5,4,4,2,3,1,2,1,146,1
1,1,11,1,1,4,4,5,2,3,0,2,1,155,1
5,1,19,3,0,4,2,1,1,2,1,9,6,184,0
14,1,16,3,1,4,4,4,1,10,1,2,1,161,0
6,1,10,3,0,4,2,5,1,3,0,7,4,192,0
1,3,10,4,1,5,0,1,1,3,1,4,3,228,1
7,1,7,4,0,5,2,1,2,2,0,2,5,194,0
1,3,7,4,1,5,0,3,1,7,0,12,3,231,1
19,1,11,4,1,4,2,4,1,3,0,2,9,169,0
3,3,27,1,0,4,4,1,1,3,0,2,3,147,0
9,3,25,3,0,4,2,3,1,3,0,2,1,171,0
26,1,7,4,1,4,1,1,1,4,0,8,9,296,0
21,1,9,1,1,4,4,3,2,6,0,2,1,150,1
27,3,9,3,1,4,1,3,1,8,0,16,3,274,0
4,3,15,6,1,4,0,3,1,7,0,8,8,198,0
12,3,17,1,0,4,2,1,2,3,1,2,4,182,0
9,3,10,4,1,4,0,1,1,8,0,2,9,203,0
13,3,9,4,1,2,0,3,2,2,0,2,8,204,0
4,3,31,4,0,2,1,4,2,6,1,2,1,257,1
21,1,23,3,1,2,2,3,1,3,1,3,8,176,0
10,3,15,1,1,4,2,1,1,6,0,2,8,176,0
1,1,16,3,1,5,4,5,2,2,1,2,3,148,1
7,3,24,4,1,4,1,3,2,3,0,7,1,299,0
1,1,17,4,0,5,4,5,2,8,1,2,1,149,1
7,1,20,4,0,4,4,1,2,5,0,2,3,160,0
19,1,7,3,0,4,4,1,1,5,0,2,3,148,0
24,1,7,3,1,4,1,1,1,11,0,2,4,299,0
7,1,7,6,0,2,2,4,1,3,1,2,3,180,0
15,1,16,3,1,4,5,3,1,4,0,2,12,319,0
1,1,23,1,0,4,4,4,1,11,0,3,3,153,0
19,1,30,4,1,4,2,5,1,3,1,2,9,161,0
21,3,11,4,0,4,2,1,2,3,1,2,8,167,0
1,1,29,4,0,4,4,3,1,6,1,2,2,146,1
24,1,31,4,1,4,1,3,1,5,1,2,6,265,0
12,1,17,3,1,4,4,3,1,2,0,2,3,152,0
20,1,14,3,1,4,0,3,1,8,0,2,8,233,0
1,1,24,3,0,5,2,3,1,3,0,4,3,169,0
1,1,21,6,1,5,4,4,1,3,1,2,3,162,1
5,1,7,4,0,4,2,5,1,3,0,2,4,166,0
1,1,12,4,1,4,4,1,2,3,0,2,1,136,0
28,1,24,2,0,4,0,3,1,10,0,2,9,232,0
9,1,32,3,0,4,0,3,1,3,1,11,3,229,0
4,1,15,4,0,2,0,5,1,2,1,2,8,239,0
1,1,18,3,0,5,4,5,2,3,1,2,1,151,1
1,1,12,3,0,4,4,4,2,2,0,2,3,149,1
1,1,9,3,1,2,2,1,1,3,0,2,4,180,0
1,1,15,4,1,6,4,5,1,3,0,2,2,150,0
22,1,13,4,1,5,2,3,2,4,0,3,3,167,0
22,1,11,4,1,5,0,3,2,9,0,2,9,235,0
15,1,14,3,0,4,2,3,2,8,0,3,2,175,0
13,1,7,4,0,5,1,1,1,3,0,2,9,252,0
1,1,9,4,0,4,2,1,1,2,0,3,3,167,0
9,1,17,6,1,4,4,1,1,3,0,2,3,164,0
1,3,12,5,1,4,5,3,1,8,0,2,1,308,0
24,1,16,4,1,4,4,1,1,6,0,2,1,149,0
31,1,9,4,0,5,1,1,2,5,1,5,4,262,0
1,1,18,3,0,6,2,4,1,7,0,2,1,173,1
29,1,25,3,1,4,2,4,1,5,1,7,8,189,0
15,1,14,4,0,6,5,3,1,3,0,6,11,325,0
12,3,10,4,1,4,2,1,2,10,1,2,1,194,0
1,3,36,3,1,6,2,5,2,10,0,3,3,175,1
16,3,9,5,0,6,5,1,1,3,0,7,10,323,1
18,3,35,3,0,2,1,1,1,5,1,2,12,258,0
24,3,7,4,0,4,2,3,1,2,0,2,14,188,0
1,1,23,4,0,2,4,5,2,3,0,16,15,152,1
13,1,29,3,0,4,0,5,2,3,1,2,9,234,0
7,3,15,4,0,5,4,1,2,2,0,3,3,148,0
19,3,18,4,0,4,1,1,1,5,0,2,2,302,0
6,1,36,3,0,4,4,3,2,11,0,8,8,165,0
8,3,7,5,1,2,2,1,1,2,0,2,3,222,0
31,3,7,2,1,4,0,1,1,5,1,2,5,244,0
19,2,31,3,1,4,4,4,2,3,0,2,5,147,0
27,3,9,5,0,5,0,4,1,4,0,7,13,200,0
1,1,22,6,1,4,2,3,1,9,0,2,1,173,1
1,1,9,4,1,4,4,5,1,8,1,2,3,145,1
8,3,17,4,0,4,4,3,1,3,1,2,1,147,0
2,3,17,3,1,4,4,4,1,3,0,2,1,136,0
12,1,10,6,1,4,4,3,1,5,0,3,3,153,0
24,1,9,3,1,4,5,3,1,4,1,8,8,317,0
11,1,10,6,0,4,2,4,2,5,0,2,2,166,0
14,3,33,5,1,4,2,5,1,3,0,8,6,209,0
1,1,7,3,0,5,4,3,1,3,0,2,4,145,0
20,1,7,3,1,4,5,1,1,11,0,3,3,321,0
28,3,9,4,0,5,0,3,1,8,0,2,1,232,0
30,1,16,3,0,4,4,3,1,4,0,2,4,154,0
10,1,19,3,0,5,0,1,2,2,0,8,3,214,0
29,1,9,3,1,5,1,5,2,9,0,7,3,293,0
17,3,32,3,1,5,0,1,1,7,0,2,1,233,0
1,3,16,5,0,4,4,1,2,3,1,2,3,148,1
1,1,17,4,0,5,4,5,2,3,0,2,1,139,1
20,1,15,4,0,5,2,5,1,10,1,2,8,171,0
15,1,11,4,1,4,4,3,1,11,1,3,8,150,1
1,1,31,2,1,5,0,5,2,3,0,2,3,212,1
1,1,7,3,1,5,4,5,1,3,0,2,4,165,0
4,1,27,6,1,4,2,5,1,2,0,2,3,225,0
15,1,14,1,0,2,4,3,1,3,0,2,9,159,0
12,1,24,4,0,5,0,3,1,2,0,2,3,213,0
14,1,27,2,1,4,0,1,1,6,0,12,3,228,0
1,1,15,4,1,6,4,3,1,3,0,2,3,171,0
29,1,9,4,1,4,0,4,1,5,0,2,3,235,0
2,1,17,6,0,4,2,3,2,5,0,2,8,162,0
8,2,7,3,1,5,0,5,1,11,0,4,3,230,1
7,1,12,4,1,5,0,1,1,6,0,2,3,196,0
1,3,11,2,1,4,0,5,2,2,1,5,3,221,1
1,1,36,3,0,5,2,3,2,3,0,4,9,170,1
2,1,22,4,1,4,4,3,1,3,0,3,3,147,0
8,1,10,4,1,4,2,1,2,2,0,2,5,203,0
11,3,17,4,0,5,2,1,1,4,1,2,1,192,0
1,1,11,1,1,4,4,1,1,3,1,6,7,162,1
1,1,28,3,1,4,4,3,1,3,0,2,1,149,1
1,1,32,3,1,5,4,4,2,6,1,3,3,148,1
16,1,9,3,1,4,1,5,1,2,0,14,8,302,0
1,1,7,3,1,5,4,4,1,3,0,2,1,151,1
14,3,7,6,1,4,2,3,2,5,1,2,1,172,1
7,3,14,4,0,4,2,4,1,2,0,2,3,168,0
8,1,10,4,1,5,4,1,1,5,0,2,1,155,0
22,1,7,3,1,2,1,1,2,4,0,3,2,294,0
19,3,16,4,0,5,2,3,1,3,0,5,13,181,0
26,1,6,4,1,4,0,4,2,9,0,5,3,229,0
12,3,17,5,1,5,0,3,1,2,1,3,3,212,0
3,1,35,4,0,4,4,1,1,6,0,2,8,150,0
2,1,10,3,0,4,0,4,1,2,0,2,8,202,0
20,3,10,5,1,4,1,3,1,5,0,5,10,300,0
12,3,9,5,1,4,0,4,2,9,0,2,1,199,0
17,1,34,4,0,4,0,5,1,10,0,2,2,233,0
3,1,9,4,1,4,1,1,1,9,0,2,6,247,1
14,1,21,3,1,5,5,3,2,3,0,5,10,321,0
1,1,7,1,0,5,4,4,2,3,1,3,3,146,0
13,1,16,4,1,4,2,4,2,11,0,2,4,193,0
10,1,25,4,1,4,2,1,2,4,0,2,10,203,0
5,3,27,4,1,2,4,1,1,2,0,3,3,153,0
2,1,9,4,1,5,4,4,1,2,0,2,5,157,0
9,3,18,5,1,4,2,1,1,3,0,2,3,175,0
23,3,15,2,1,5,1,4,1,8,0,2,4,256,0
8,1,9,4,1,4,2,3,2,4,0,2,3,165,0
3,1,17,4,0,4,4,4,1,2,0,2,2,158,0
16,1,36,3,1,6,2,1,2,6,0,2,1,168,0
3,1,15,3,1,5,2,1,1,3,1,2,3,176,0
12,2,7,6,1,2,4,3,1,3,0,6,1,153,0
2,1,13,4,1,5,4,3,1,3,1,2,3,152,0
1,1,15,3,1,4,4,3,2,3,0,2,1,144,1
1,3,16,5,0,4,2,5,2,5,1,2,4,207,1
15,1,19,4,1,4,4,1,1,5,1,2,1,173,0
1,1,22,3,1,4,4,3,1,3,0,3,3,151,1
11,1,32,3,0,5,2,1,1,9,0,2,4,182,0
1,1,13,4,1,5,4,3,1,3,0,3,3,150,0
8,3,16,4,0,4,2,3,1,3,0,2,4,182,0
9,2,15,1,1,4,4,3,2,3,0,2,5,168,0
1,3,30,4,0,5,0,5,1,3,0,4,11,198,1
14,1,16,3,0,4,0,3,2,11,0,2,14,260,0
6,3,19,4,1,4,1,5,2,2,1,14,15,263,1
16,3,11,5,1,4,2,5,2,9,0,2,6,177,0
9,1,7,3,1,5,4,3,1,8,0,2,8,148,0
1,1,31,3,1,4,4,4,2,10,0,2,3,161,0
1,1,19,4,0,4,4,1,1,3,1,2,1,150,1
1,1,10,3,1,2,4,1,1,3,0,2,8,169,0
4,3,17,5,1,5,2,3,1,3,0,2,5,191,0
14,1,33,3,0,5,2,1,1,5,1,2,1,169,0
9,1,9,4,1,5,0,4,1,4,0,7,3,228,0
8,1,8,3,1,5,2,5,2,2,0,5,10,178,0
9,1,11,6,1,5,4,1,1,3,0,3,3,149,0
7,3,16,5,0,6,2,3,2,10,0,2,4,178,1
6,3,9,4,0,4,4,5,1,3,0,2,1,153,0
30,1,11,2,0,4,5,5,1,6,0,5,3,324,0
3,1,13,3,0,4,4,1,1,3,0,2,9,156,0
1,1,16,4,1,4,4,5,2,3,0,2,1,151,0
19,1,14,3,0,4,4,3,1,6,1,2,3,170,0
11,1,8,4,0,5,2,1,1,3,0,4,12,190,0
1,1,6,4,1,5,4,3,2,3,0,2,3,155,0
8,1,17,4,1,4,4,3,2,3,1,2,3,154,1
27,1,14,3,0,4,5,3,1,5,0,5,8,311,0
3,1,22,4,0,6,4,1,1,2,1,2,4,147,0
1,1,10,4,1,5,4,1,1,2,1,2,1,154,1
20,3,9,5,0,4,1,5,1,10,0,16,10,295,0
18,1,24,4,1,6,4,3,2,4,0,2,1,148,0
7,2,9,6,1,4,4,3,1,3,0,2,5,161,0
5,1,12,4,1,5,4,5,1,8,0,2,1,146,1
4,3,36,4,1,4,2,5,1,10,0,2,4,166,0
14,3,9,3,1,4,2,4,1,7,0,2,1,168,0
24,1,9,3,0,4,1,5,1,4,0,3,3,304,0
2,1,26,3,1,5,4,5,1,3,0,4,4,157,0
20,1,22,4,1,4,5,4,1,7,0,2,4,316,0
9,3,24,4,1,4,2,5,1,5,1,2,3,215,0
1,1,24,4,0,4,4,4,1,3,0,2,1,147,1
7,3,32,3,0,4,2,3,1,3,0,2,2,170,0
10,1,13,4,1,6,4,3,1,3,0,2,8,152,0
4,1,14,4,1,4,2,3,1,3,0,9,10,160,0
18,1,36,6,1,4,2,1,2,3,0,14,18,170,0
1,3,28,5,1,2,4,1,2,3,0,3,3,152,0
20,1,9,2,1,4,2,1,1,4,0,2,5,199,0
16,2,9,3,1,2,2,5,1,9,0,2,4,188,0
31,3,14,5,1,2,2,1,1,2,1,2,10,177,0
6,1,20,6,0,5,4,4,1,3,0,3,3,159,0
6,1,9,4,0,4,2,3,2,6,1,2,8,175,0
10,1,8,2,0,6,0,5,1,4,1,8,3,228,0
7,1,16,3,1,4,4,1,1,2,0,5,11,153,0
14,3,17,2,0,5,2,4,1,9,0,2,4,194,0
1,3,17,4,1,4,2,1,2,2,0,2,2,175,0
4,1,8,3,1,4,4,4,1,2,1,6,8,161,0
16,1,33,3,0,4,0,5,1,5,1,2,1,257,0
9,3,15,5,0,5,0,1,1,6,1,5,3,229,0
1,1,21,4,1,4,4,5,1,3,1,7,9,147,0
28,1,8,4,0,4,0,3,1,9,0,2,3,230,0
18,1,9,4,0,2,4,1,1,3,0,8,8,145,0
1,1,17,3,0,5,4,4,2,3,1,2,1,144,1
3,1,8,4,0,4,4,1,1,3,0,2,3,163,0
28,1,10,4,1,4,1,1,1,5,0,2,10,303,0
5,1,18,3,1,4,2,5,1,3,1,2,2,193,0
5,1,31,3,0,5,2,5,2,3,0,2,9,193,0
31,3,10,4,0,5,2,1,2,7,0,2,6,177,0
17,1,10,4,1,6,5,1,1,5,0,2,8,322,0
23,1,11,3,1,5,5,3,1,4,0,2,1,312,0
10,1,10,1,1,4,4,4,1,3,0,2,8,162,0
22,1,9,1,1,2,4,4,2,7,0,2,1,151,0
1,1,11,4,1,4,4,3,1,3,0,2,4,150,0
3,1,14,4,1,4,2,1,1,3,1,2,1,191,0
22,1,8,4,1,5,5,1,2,8,0,2,1,308,0
3,1,8,4,0,5,1,1,1,5,0,2,8,286,0
8,1,27,1,0,2,4,3,1,2,0,2,1,151,0
18,3,12,5,1,4,5,4,1,9,0,4,11,307,0
7,3,17,5,1,2,0,3,1,2,1,2,9,209,0
1,1,32,4,0,2,4,1,2,3,1,2,2,155,0
1,1,8,4,1,4,4,3,1,3,0,2,2,137,0
1,3,31,4,1,6,4,1,2,3,1,2,1,136,1
1,1,11,4,1,4,4,1,2,3,1,3,3,154,0
9,3,9,5,0,6,5,4,2,4,1,2,12,313,1
29,1,15,3,1,5,1,4,1,3,1,16,1,261,0
1,1,17,4,0,5,4,3,2,3,0,3,3,151,1
20,3,11,5,0,5,5,4,1,4,0,2,9,313,0
8,3,9,5,0,4,2,5,2,2,1,2,3,170,0
25,3,16,4,1,4,5,4,1,6,1,12,11,323,0
31,1,25,3,1,4,0,1,2,8,0,6,3,230,0
8,1,26,3,0,4,2,4,1,6,0,6,11,169,0
2,1,8,3,1,4,4,3,2,2,1,2,3,147,0
18,1,11,4,1,2,5,5,1,3,0,15,14,317,0
8,2,18,4,1,5,2,4,1,6,0,2,9,170,0
9,1,13,4,1,4,4,3,1,2,1,3,3,160,0
16,1,14,3,0,2,2,4,1,8,1,2,1,149,0
17,3,11,5,0,5,0,1,2,5,0,16,3,227,0
10,1,9,4,0,4,2,4,2,11,1,6,13,179,0
8,1,22,3,0,4,0,1,1,3,0,2,6,205,1
2,1,9,4,1,5,4,1,1,3,1,3,3,164,0
25,1,13,3,0,5,4,3,2,2,0,8,8,153,0
4,1,16,3,0,4,2,3,2,9,1,2,8,172,0
1,1,14,1,0,4,4,3,1,5,1,8,8,158,1
2,1,8,1,1,4,4,5,2,4,0,2,3,146,0
1,1,8,3,0,4,4,4,2,3,0,3,2,146,0
6,3,15,3,1,2,2,1,1,3,0,2,9,187,0
19,1,32,3,0,4,5,4,2,5,0,2,1,306,0
13,1,20,3,0,5,1,4,1,8,1,16,3,296,0
31,1,30,4,1,4,4,3,1,3,0,3,3,149,0
1,1,14,4,1,4,2,3,1,3,0,2,2,174,1
3,1,30,3,1,4,4,5,2,2,0,2,4,164,1
4,1,13,1,0,5,2,1,1,2,0,7,8,171,0
10,1,17,2,0,4,0,3,1,5,0,2,8,196,0
20,2,8,4,0,4,4,5,2,8,0,6,8,159,0
2,1,8,4,0,6,2,1,1,2,0,8,6,192,0
24,1,35,4,0,4,1,5,1,6,1,2,3,294,0
4,3,32,5,1,5,0,4,2,4,1,2,3,216,1
16,3,12,4,1,4,0,4,2,11,1,8,3,209,1
4,1,24,3,0,4,0,5,1,3,1,2,9,244,0
13,1,25,4,1,4,2,3,2,2,0,2,8,170,0
5,3,9,4,0,4,0,3,1,3,1,10,3,224,0
15,3,17,3,1,6,2,4,2,3,0,12,10,187,0
1,3,8,4,0,4,4,4,2,3,1,3,3,148,1
8,1,10,4,1,4,4,5,1,6,0,2,3,149,1
16,1,9,4,1,4,1,3,1,2,1,3,11,304,0
29,1,9,3,0,6,5,3,1,6,0,10,12,317,0
30,2,15,4,1,4,5,4,2,8,0,8,8,322,0
14,1,23,4,1,4,4,3,1,11,0,2,1,160,0
8,1,16,4,1,4,0,1,1,2,0,2,3,210,0
14,1,9,4,1,4,2,1,2,3,0,9,9,172,0
15,3,8,5,0,4,2,5,1,2,0,2,8,166,0
9,1,11,4,1,4,2,3,2,3,1,2,2,167,0
25,2,12,4,1,4,1,4,1,3,1,2,11,265,0
12,3,9,4,0,4,2,5,1,5,0,2,8,194,0
8,3,22,3,0,4,2,5,2,3,0,10,7,186,0
1,1,26,3,1,4,4,1,1,5,0,2,3,162,0
21,1,14,3,0,5,0,5,1,9,1,6,3,225,1
14,1,8,4,1,4,4,4,1,5,0,2,4,149,0
10,3,14,5,0,2,2,5,1,4,0,7,14,171,0
22,1,11,4,1,4,0,1,2,3,0,2,9,204,0
1,3,18,3,0,2,4,1,1,10,0,2,1,150,0
25,1,18,2,0,5,1,4,2,5,0,2,4,256,0
1,1,8,4,0,4,4,1,2,3,0,2,1,141,0
